Key,SourceString
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_UROKONOYOROINOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_IYASINOFUKUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SYASYUNOFUKUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_NUSUTTOFUKUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KINUNOROBUNOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_RENSYUGINORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TUKUROUTETUYOROI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SAFURANROBUNOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KUSUSINOROBUNOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SYOKYUMAHOUSENSIFUKUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KUSARIKATABITASAKUSEIJUTU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_GINNOBOUGUZENSYU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SINPEISIKYUBOUGUNOTEBIKI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MIKAWASINOFUKUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HAYATENOBESUTOSAKUSEIJUTU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_GAKUSYANOKOROMONOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HAGANNENOBOUGUZUKAN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MATADORUNOFUKUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MAMORINOROBUOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MAJINAISINOFUKUNOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KENPOGINOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MADOUSINOKOROMOSAKUSEIJUTU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MAHOUYOROINOHIMITU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SINKANNOHOUINOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KATARIBENOFUKUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_BANDEDDOAMANOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_GENBUNOMAKIMONO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SISAINOHOUINOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KIJUTUSINONETACHO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_ZAPURATINAMEIRUZU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_FENSAMANTONOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MIZUNOHAGOROMOMONOGATARI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_FURUTUWAMONONODENKI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_YAIBANOYOROINOSIKUMI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SENNSEIJUTUSINOROBUOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HEVINAYOROINOMONOGATARI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MUHOUMONONOBESUTORAIFU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TOREJYANAKOTOZUKAN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_INTERIROBUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MASUTABESUTONORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KOBUDOUNODOUGINOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_GOSIKKUBOUGUKATAROGU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TUKINOROBUNOHIMITU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SUPAIKUAMANOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_NOBURUKOTONORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KURAUNBESUTOJITEN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KYUDOUSYANODOUGINOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SEIKISINOYORINOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_DAIKENJYANOHOUINOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SASURAINOKOTONOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HITUJINOKOROMONOEHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KURIMUZONMEIRUNOSYO,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_OUGUNSINOYOROINOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_REIBUNSUTUNORESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TAIMANOSYOZOKUNOTUKURIKATA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_GAIKANOSUKOA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_KOURYUDEN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_VAIPANOSASAYAKI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SEIREIOUNOJOJISI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MAGITAIZEN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_GOKUJUNOOKITE,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_MAITENOKYOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SEIDOUNOBUKITAIZEN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SYOKYUBUKISEISAKU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SYOKYUMOKKOURESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TETUNOBUKIWOTUKURU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_CHUKYUKAJISEISAKU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_CHUKYUMOKKOURESIPI,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SIRUBABUKINOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_CHUKYUBUKISEISAKUGEKAN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HAGANENOBUKIZUKAN,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_JYOKYUBUKISEISAKU,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_RAITOBAKKURANOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_HOWAITOBAKKURANOHON,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_TUKUROUTETUYOROI2,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_BLACKSMITH_SEIOUNOHEKIGA,"ふしぎな鍛冶の<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_PAWAFURUSUTEKIRESIPI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_GADIANSARADANOHON,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_SUTAMINARAISUNOTUKURIKATA,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_KANTANMANAPASUTA,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_MAJIKARUSANDONORESIPI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_ZEPPINIYASINOSUPU,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_KAISINBAGANOHON,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_MIKAWASIOMURETUCHORIHOU,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_KIYOUSANIKUMANNOHIMITU,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_TEGARUNIKUIKKUKEKI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_GOJYASUKUKKINOHON,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_OTOKONARAMEGAMORIDON,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_KYUKYOKUSUPAISUKARE,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_SUMASSYUPOTETONAMONOGATARI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_BATORUSUTEKINORESIPI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_GUREITOGURATANNOOUSAMA,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_MAJIKKUSUPUNOSINPI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_MIRAKURUSANDONOTUKURIKATA,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_IYASINOMUNIERUWOERU,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_AIJYOUOMURETUNOHON,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_KANZENNARUBARANSUPASUTA,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_AKUROBAGANOTUKURIKATA,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_SUTASUITUNOEHON,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_ZUSSIRIZOTTONORESIPI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_TARUTOTOYASURAKANAGOGO,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_TAKUMINACHAHANNOSEKAI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_SURUDOKUTOGATTAKISSYUJITEN,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_TOTUGEKITANKUHANBAGU,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_TOUSOUTOPATTUANOREKISI,"れんきんがまの<lf>レシピ帳"
EXPLANATION_ID_ITEM_GESTURE_GENERAL,"読めば身につく<lf>しぐさの本<lf>つかって覚えよう"
EXPLANATION_ID_ITEM_TICKET_OMEKASHIKARAKEN,"仲間モンスターの<lf>外見を変えられる<lf>不思議な券"
EXPLANATION_ID_ITEM_OTHER_SKILLUPPANEL_BRONZE,"スキルパネルに<lf>はめこむパネル"
EXPLANATION_ID_ITEM_OTHER_SKILLUPPANEL_SILVER,"スキルパネルに<lf>はめこむパネル"
EXPLANATION_ID_ITEM_OTHER_SKILLUPPANEL_GOLD,"スキルパネルに<lf>はめこむパネル"
EXPLANATION_ID_ITEM_OTHER_SKILLUPPANEL_RAINBOW,"スキルパネルに<lf>はめこむパネル"
EXPLANATION_ITEM_TURI_PRM_LIVE_FISH_00000,"釣り老師か<lf>おさかな交換員へ<lf>持っていこう！"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_KYOSYOHEN,"魔軍十二将・巨将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_YOUSYOUHEN,"魔軍十二将・妖将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_GOKUSYOUHEN,"魔軍十二将・獄将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_JITUROKUAKURYOUNOKAMIGAMI,"実録！悪霊の神々"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_RYUSYOUHEN,"魔軍十二将・竜将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_NEKUROGONDONOMAOU,"ネクロゴンドの魔王"
NAME_ID_ITEM_RECIPE_ALCHEMY_KYOUHUITUKUBINORYU,"恐怖！五ツ首の竜"
NAME_ID_ITEM_RECIPE_ALCHEMY_KAIMAGURAKOSUNOKYOUI,"海魔グラコスの脅威"
NAME_ID_ITEM_RECIPE_ALCHEMY_DENSETUNOSANAKUMA,"3 Legend Evils Coin"
NAME_ID_ITEM_RECIPE_ALCHEMY_ZACATSAIZOUBAN,"ザ・キャッツ愛蔵版"
NAME_ID_ITEM_RECIPE_ALCHEMY_FUKKOKUBANTHEBONES,"復刻版ザ・ボーンズ"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_BOUSYOHEN,"魔軍十二将・暴将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_GAKUSYOHEN,"魔軍十二将・楽将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_RENGOKUTENMANOSEITAI,"れんごく天馬の生態"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_GENASYOHEN,"魔軍十二将・幻将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_KYOUSYOUHEN,"魔軍十二将・凶将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_DEMONKINGNONAZO,"デーモンキングの謎"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_CHISYOHEN,"魔軍十二将・知将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_JYASYOHEN,"魔軍十二将・邪将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_TATAKAEDORAGONWO,"ドラゴン拳の歴史"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_MOUSYOUHEN,"魔軍十二将・猛将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_JIZOKUNONUEDENSETU,"じごくのヌエの伝説"
NAME_ID_ITEM_RECIPE_ALCHEMY_IMAKARAHAJIMERUZONBISEIKATU,"今からはじめるゾンビ生活"
NAME_ID_ITEM_RECIPE_ALCHEMY_TOKKOUNOKOKURYUMARU,"疾風の黒竜丸"
NAME_ID_ITEM_RECIPE_ALCHEMY_GAKUSYOUKARAHAJIMERUMARAKASUJYUTU,"楽将から学ぶマラカス術"
NAME_ID_ITEM_RECIPE_ALCHEMY_GAKUSYOUKARAHAJIMERUBANDOJYUTU,"楽将から学ぶバンド術"
NAME_ID_ITEM_RECIPE_ALCHEMY_HUTARIHAHANUMAN,"二匹のハヌマーン"
NAME_ID_ITEM_RECIPE_ALCHEMY_HANUMANTOYUKAINANAKAMATACHI,"ハヌマーンと愉快な仲間達"
NAME_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_JYUUSYOHEN,"魔軍十二将・獣将篇"
NAME_ID_ITEM_RECIPE_ALCHEMY_KINGLEOGUNDANHENOMITI,"キングレオ軍団への道"
NAME_ID_ITEM_RECIPE_ALCHEMY_TORORUBAKKOSUDOKUHON,"トロルバッコス読本"
NAME_ID_ITEM_RECIPE_ALCHEMY_MASINTAIZENJOUKAN,"マシン大全・上巻"
NAME_ID_ITEM_RECIPE_ALCHEMY_GENKAIHENOCHOUSEN,"幻界への挑戦"
NAME_ID_ITEM_RECIPE_ALCHEMY_SIZUKANARUDONMOGURA,"偉大なるドン・モグーラ"
NAME_ID_ITEM_RECIPE_ALCHEMY_ANKOKUJOUSAITOSHINOKYOUI,"暗黒魔城都市の脅威"
NAME_ID_ITEM_RECIPE_ALCHEMY_MASINTAIZENGEKAN,"マシン大全・下巻"
NAME_ID_ITEM_RECIPE_ALCHEMY_SURAIMURYUSYUSSEJYUTU,"スライム流出世術"
NAME_ID_ITEM_RECIPE_ALCHEMY_HIROKUIKAINOJYUUKITATI,"秘録・異界の獣鬼達"
NAME_ID_ITEM_RECIPE_ALCHEMY_SINNSETUIKAINOJYUUKITATI,"真説・異界の獣鬼達"
NAME_ID_ITEM_RECIPE_ALCHEMY_HAJIMEYOURENKINJYUTU,"はじめよう錬金術"
NAME_ID_ITEM_RECIPE_ALCHEMY_YOUSEINOREIYAKURENKINJYUTU,"ようせいの霊薬錬金術"
NAME_ID_ITEM_RECIPE_ALCHEMY_SEIREINOREIYAKURENKINJYUTU,"せいれいの霊薬錬金術"
NAME_ID_ITEM_RECIPE_ALCHEMY_SEKAIJYUNOSIZUKURENKINJYUTU,"せかいじゅのしずく錬金術"
NAME_ID_ITEM_RECIPE_ALCHEMY_TOKUYAKUSOURENKINJYUTU,"特やくそう錬金術"
NAME_ID_ITEM_RECIPE_ALCHEMY_CHOYAKUSOURENKINJYUTU,"超やくそう錬金術"
NAME_ID_ITEM_RECIPE_ALCHEMY_CHODOKUKESISOURENKINJYUTU,"特どくけしそう錬金術"
NAME_ID_ITEM_RECIPE_ALCHEMY_TUKINOMEGUMIRENKINJYUTU,"つきのめぐみ錬金術"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_KYOSYOHEN,"まぐんじゅうにしょう・きょしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_YOUSYOUHEN,"まぐんじゅうにしょう・ようしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_GOKUSYOUHEN,"まぐんじゅうにしょう・ごくしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_JITUROKUAKURYOUNOKAMIGAMI,"じつろく！あくりょうのかみがみ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_RYUSYOUHEN,"まぐんじゅうにしょう・りゅうしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_NEKUROGONDONOMAOU,"ねくろごんどのまおう"
RUBY_ID_ITEM_RECIPE_ALCHEMY_KYOUHUITUKUBINORYU,"きょうふ！いつくびのりゅう"
RUBY_ID_ITEM_RECIPE_ALCHEMY_KAIMAGURAKOSUNOKYOUI,"かいまぐらこすのきょうい"
RUBY_ID_ITEM_RECIPE_ALCHEMY_DENSETUNOSANAKUMA,"でんせつのさんあくま"
RUBY_ID_ITEM_RECIPE_ALCHEMY_ZACATSAIZOUBAN,"ざ・きゃっつあいぞうばん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_FUKKOKUBANTHEBONES,"ふっこくばんざ・ぼーんず"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_BOUSYOHEN,"まぐんじゅうにしょう・ぼうしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_GAKUSYOHEN,"まぐんじゅうにしょう・がくしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_RENGOKUTENMANOSEITAI,"れんごくてんまのせいたい"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_GENASYOHEN,"まぐんじゅうにしょう・げんしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_KYOUSYOUHEN,"まぐんじゅうにしょう・きょうしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_DEMONKINGNONAZO,"でーもんきんぐのなぞ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_CHISYOHEN,"まぐんじゅうにしょう・ちしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_JYASYOHEN,"まぐんじゅうにしょう・じゃしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_TATAKAEDORAGONWO,"どらごんけんのれきし"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_MOUSYOUHEN,"まぐんじゅうにしょう・もうしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_JIZOKUNONUEDENSETU,"じごくのぬえのでんせつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_IMAKARAHAJIMERUZONBISEIKATU,"いまからはじめるぞんびせいかつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_TOKKOUNOKOKURYUMARU,"しっぷうのこくりゅうまる"
RUBY_ID_ITEM_RECIPE_ALCHEMY_GAKUSYOUKARAHAJIMERUMARAKASUJYUTU,"がくしょうからまなぶまらかすじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_GAKUSYOUKARAHAJIMERUBANDOJYUTU,"がくしょうからまなぶばんどじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_HUTARIHAHANUMAN,"にひきのはぬまーん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_HANUMANTOYUKAINANAKAMATACHI,"はぬまーんとゆかいななかまたち"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_JYUUSYOHEN,"まぐんじゅうにしょう・じゅうしょうへん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_KINGLEOGUNDANHENOMITI,"きんぐれおぐんだんへのみち"
RUBY_ID_ITEM_RECIPE_ALCHEMY_TORORUBAKKOSUDOKUHON,"とろるばっこすどくほん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MASINTAIZENJOUKAN,"ましんたいぜん・じょうかん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_GENKAIHENOCHOUSEN,"げんかいへのちょうせん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_SIZUKANARUDONMOGURA,"いだいなるどん・もぐーら"
RUBY_ID_ITEM_RECIPE_ALCHEMY_ANKOKUJOUSAITOSHINOKYOUI,"あんこくまじょうとしのきょうい"
RUBY_ID_ITEM_RECIPE_ALCHEMY_MASINTAIZENGEKAN,"ましんたいぜん・げかん"
RUBY_ID_ITEM_RECIPE_ALCHEMY_SURAIMURYUSYUSSEJYUTU,"すらいむりゅうしゅっせじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_HIROKUIKAINOJYUUKITATI,"ひろく・いかいのじゅうきたち"
RUBY_ID_ITEM_RECIPE_ALCHEMY_SINNSETUIKAINOJYUUKITATI,"しんせつ・いかいのじゅうきたち"
RUBY_ID_ITEM_RECIPE_ALCHEMY_HAJIMEYOURENKINJYUTU,"はじめようれんきんじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_YOUSEINOREIYAKURENKINJYUTU,"ようせいのれいやくれんきんじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_SEIREINOREIYAKURENKINJYUTU,"せいれいのれいやくれんきんじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_SEKAIJYUNOSIZUKURENKINJYUTU,"せかいじゅのしずくれんきんじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_TOKUYAKUSOURENKINJYUTU,"とくやくそうれんきんじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_CHOYAKUSOURENKINJYUTU,"ちょうやくそうれんきんじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_CHODOKUKESISOURENKINJYUTU,"とくどくけしそうれんきんじゅつ"
RUBY_ID_ITEM_RECIPE_ALCHEMY_TUKINOMEGUMIRENKINJYUTU,"つきのめぐみれんきんじゅつ"
EXPLANATION_ID_ITEM_RECIPE_ALCHEMY_MAGUNJYUNISYO_KYOSYOHEN,"れんきんがまの<lf>レシピ帳"
